balancing,balancing,balancing,battery,battery,battery,battery,battery,load,load,load,node,node,node,pv_spain,pv_spain,pv_spain,pv_spain,balance,balance,balance,balance,balance,balance,balance,balance,balance,balance
318.0488673471433,0.0,-3180.488673471433,42.162730445096244,0.0,0.0,-0.0,0.0,-26.314334680777463,26.314334680777463,0.0,250.0,-3.3298400867402322,0.0,0.0,0.428197778730383,0.428197778730383,0.0,-3180.488673471433,-3180.488673471433,318.4770651258737,318.4770651258737,318.4770651258737,0.0,0.0,42.16273044509626,0.0,276.31433468077745
283.05881750789354,0.0,-2830.5881750789354,29.89629029577682,42.162730445096244,0.0,-0.0,0.4216273044509624,-3.580673796574101,3.580673796574101,0.0,250.0,-56.1997766652032,0.0,0.0,0.418146584457336,0.418146584457336,0.0,-2830.5881750789354,-2830.5881750789354,283.4769640923509,283.4769640923509,283.4769640923509,0.0,0.0,29.896290295776794,0.0,253.5806737965741
243.7883572187848,0.0,-2437.883572187848,0.0,72.05902074087307,29.706315744093075,-0.0,0.7205902074087307,-23.882655319825886,23.882655319825886,0.0,250.0,-14.593621213596801,0.0,0.0,0.387982356947981,0.387982356947981,0.0,-2437.883572187848,-2437.883572187848,273.88265531982586,273.88265531982586,244.17633957573278,0.0,29.706315744093075,0.0,0.0,273.88265531982586
259.5043841207065,0.0,-2595.0438412070653,0.0,42.35270499677999,34.445403963212854,-0.0,0.4235270499677999,-44.27972434392214,44.27972434392214,0.0,250.0,-13.672469805324884,0.0,0.0,0.32993626000272,0.32993626000272,0.0,-2595.0438412070653,-2595.0438412070653,294.27972434392206,294.2797243439221,259.8343203807092,0.0,34.445403963212854,0.0,0.0,294.2797243439221
285.0081668539237,0.0,-2850.081668539237,24.235085314231107,7.907301033567137,0.0,-0.0,0.07907301033567136,-10.949503827209998,10.949503827209998,0.0,250.0,-44.10809465315699,0.0,0.0,0.176422287517416,0.176422287517416,0.0,-2850.081668539237,-2850.081668539237,285.1845891414411,285.1845891414411,285.1845891414411,0.0,0.0,24.235085314231128,0.0,260.94950382721
228.38471902105132,0.0,-2283.8471902105134,0.0,32.142386347798244,32.142386347798244,-0.0,0.32142386347798246,-10.527105368849552,10.527105368849552,0.0,250.0,-27.40109402216017,0.0,0.0,0.0,0.0,0.0,-2283.8471902105134,-2283.8471902105134,260.52710536884956,260.52710536884956,228.38471902105132,0.0,32.142386347798244,0.0,0.0,260.52710536884956
318.7881559880427,0.0,-3187.881559880427,36.89507355753246,0.0,0.0,-0.0,0.0,-31.8930824305103,31.8930824305103,0.0,250.0,-32.70938052475366,0.0,0.0,0.0,0.0,0.0,-3187.881559880427,-3187.881559880427,318.7881559880427,318.7881559880427,318.7881559880427,0.0,0.0,36.89507355753244,0.0,281.8930824305103
273.26494997960094,0.0,-2732.6494997960094,0.0,36.89507355753246,8.64470524621099,-0.0,0.36895073557532465,-31.909655225811964,31.909655225811964,0.0,250.0,-45.257445487966244,0.0,0.0,0.0,0.0,0.0,-2732.6494997960094,-2732.6494997960094,281.90965522581195,281.90965522581195,273.26494997960094,0.0,8.64470524621099,0.0,0.0,281.90965522581195
304.93292208237233,0.0,-3049.3292208237235,16.868864569293088,28.250368311321473,0.0,-0.0,0.2825036831132147,-38.06405751307926,38.06405751307926,0.0,250.0,-13.195832312150147,0.0,0.0,0.0,0.0,0.0,-3049.3292208237235,-3049.3292208237235,304.93292208237233,304.93292208237233,304.93292208237233,0.0,0.0,16.868864569293066,0.0,288.06405751307926
272.14723511147616,0.0,-2721.4723511147618,0.0,45.11923288061456,28.81867253319122,-0.0,0.4511923288061456,-50.965907644667375,50.965907644667375,0.0,250.0,-34.09782225735759,0.0,0.0,0.0,0.0,0.0,-2721.4723511147618,-2721.4723511147618,300.96590764466737,300.96590764466737,272.14723511147616,0.0,28.81867253319122,0.0,0.0,300.96590764466737
338.4332906952863,0.0,-3384.332906952863,44.965971203648145,16.300560347423342,0.0,-0.0,0.16300560347423343,-43.467319491638115,43.467319491638115,0.0,250.0,-5.388919175187549,0.0,0.0,0.0,0.0,0.0,-3384.332906952863,-3384.332906952863,338.4332906952863,338.4332906952863,338.4332906952863,0.0,0.0,44.96597120364817,0.0,293.46731949163814
325.3948790895835,0.0,-3253.9487908958354,38.73346844892851,61.26653155107149,0.0,-0.0,0.6126653155107149,-36.66141064065497,36.66141064065497,0.0,250.0,-43.02479348517267,0.0,0.0,0.0,0.0,0.0,-3253.9487908958354,-3253.9487908958354,325.3948790895835,325.3948790895835,325.3948790895835,0.0,0.0,38.733468448928534,0.0,286.661410640655
