balancing,balancing,balancing,battery,battery,battery,battery,battery,node,node,node,pv_spain,pv_spain,pv_spain,pv_spain,balance,balance,balance,balance,balance,balance,balance,balance,balance,balance
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loss_load,overgeneration,reward,charge_amount,current_charge,discharge_amount,reward,soc,load_met,node_current,reward,curtailment,renewable_current,renewable_used,reward,reward,shaped_reward,overall_provided_to_microgrid,overall_absorbed_from_microgrid,flex_provided_to_microgrid,flex_absorbed_from_microgrid,controllable_provided_to_microgrid,controllable_absorbed_from_microgrid,fixed_provided_to_microgrid,fixed_absorbed_from_microgrid
277.19617932351275,0.0,-2771.9617932351275,27.196179323512737,50.0,0.0,-0.0,0.5,250.0,-32.91337944374272,0.0,0.0,0.0,0.0,0.0,-2771.9617932351275,-2771.9617932351275,277.19617932351275,277.19617932351275,277.19617932351275,0.0,0.0,27.19617932351275,0.0,250.0
272.80382067648725,0.0,-2728.0382067648725,22.803820676487263,77.19617932351274,0.0,-0.0,0.7719617932351274,250.0,-39.23960507316958,0.0,0.0,0.0,0.0,0.0,-2728.0382067648725,-2728.0382067648725,272.80382067648725,272.80382067648725,272.80382067648725,0.0,0.0,22.80382067648725,0.0,250.0
250.0,0.0,-2500.0,0.0,100.0,0.0,-0.0,1.0,250.0,-25.53548709368051,0.0,0.0,0.0,0.0,0.0,-2500.0,-2500.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
250.0,0.0,-2500.0,0.0,100.0,0.0,-0.0,1.0,250.0,-59.824809923236,0.0,0.0,0.0,0.0,0.0,-2500.0,-2500.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
250.0,0.0,-2500.0,0.0,100.0,0.0,-0.0,1.0,250.0,-7.973485964160614,0.0,0.0,0.0,0.0,0.0,-2500.0,-2500.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
250.0,0.0,-2500.0,0.0,100.0,0.0,-0.0,1.0,250.0,-12.344175991180135,0.0,0.0,0.0,0.0,0.0,-2500.0,-2500.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
250.0,0.0,-2500.0,0.0,100.0,0.0,-0.0,1.0,250.0,-6.271852515159728,0.0,0.0,0.0,0.0,0.0,-2500.0,-2500.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
250.0,0.0,-2500.0,0.0,100.0,0.0,-0.0,1.0,250.0,-33.9908755686652,0.0,0.0,0.0,0.0,0.0,-2500.0,-2500.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
249.96745766371015,0.0,-2499.6745766371014,0.0,100.0,0.0,-0.0,1.0,250.0,-55.435023913048866,0.0,0.0,0.0325423362898458,0.0325423362898458,0.0,-2499.6745766371014,-2499.6745766371014,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
249.86434547169176,0.0,-2498.6434547169174,0.0,100.0,0.0,-0.0,1.0,250.0,-55.680322947349794,0.0,0.0,0.135654528308223,0.135654528308223,0.0,-2498.6434547169174,-2498.6434547169174,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
249.7317076789276,0.0,-2497.317076789276,0.0,100.0,0.0,-0.0,1.0,250.0,-58.154283750735765,0.0,0.0,0.268292321072402,0.268292321072402,0.0,-2497.317076789276,-2497.317076789276,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
249.62790269439435,0.0,-2496.2790269439433,0.0,100.0,0.0,-0.0,1.0,250.0,-8.305620947876788,0.0,0.0,0.37209730560564,0.37209730560564,0.0,-2496.2790269439433,-2496.2790269439433,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
249.57180222126962,0.0,-2495.7180222126963,0.0,100.0,0.0,-0.0,1.0,250.0,-3.3298400867402322,0.0,0.0,0.428197778730383,0.428197778730383,0.0,-2495.7180222126963,-2495.7180222126963,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
249.58185341554267,0.0,-2495.8185341554267,0.0,100.0,0.0,-0.0,1.0,250.0,-56.1997766652032,0.0,0.0,0.418146584457336,0.418146584457336,0.0,-2495.8185341554267,-2495.8185341554267,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
249.612017643052,0.0,-2496.12017643052,0.0,100.0,0.0,-0.0,1.0,250.0,-14.593621213596801,0.0,0.0,0.387982356947981,0.387982356947981,0.0,-2496.12017643052,-2496.12017643052,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
249.6700637399973,0.0,-2496.700637399973,0.0,100.0,0.0,-0.0,1.0,250.0,-13.672469805324884,0.0,0.0,0.32993626000272,0.32993626000272,0.0,-2496.700637399973,-2496.700637399973,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
249.82357771248257,0.0,-2498.2357771248257,0.0,100.0,0.0,-0.0,1.0,250.0,-44.10809465315699,0.0,0.0,0.176422287517416,0.176422287517416,0.0,-2498.2357771248257,-2498.2357771248257,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
250.0,0.0,-2500.0,0.0,100.0,0.0,-0.0,1.0,250.0,-27.40109402216017,0.0,0.0,0.0,0.0,0.0,-2500.0,-2500.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
250.0,0.0,-2500.0,0.0,100.0,0.0,-0.0,1.0,250.0,-32.70938052475366,0.0,0.0,0.0,0.0,0.0,-2500.0,-2500.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
250.0,0.0,-2500.0,0.0,100.0,0.0,-0.0,1.0,250.0,-45.257445487966244,0.0,0.0,0.0,0.0,0.0,-2500.0,-2500.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
250.0,0.0,-2500.0,0.0,100.0,0.0,-0.0,1.0,250.0,-13.195832312150147,0.0,0.0,0.0,0.0,0.0,-2500.0,-2500.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
250.0,0.0,-2500.0,0.0,100.0,0.0,-0.0,1.0,250.0,-34.09782225735759,0.0,0.0,0.0,0.0,0.0,-2500.0,-2500.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
250.0,0.0,-2500.0,0.0,100.0,0.0,-0.0,1.0,250.0,-5.388919175187549,0.0,0.0,0.0,0.0,0.0,-2500.0,-2500.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
250.0,0.0,-2500.0,0.0,100.0,0.0,-0.0,1.0,250.0,-43.02479348517267,0.0,0.0,0.0,0.0,0.0,-2500.0,-2500.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,250.0
